video_id,comment
5EBGhSqj8k0,It’s not a garbage truck .a garbage in a truck
5EBGhSqj8k0,He's in the wrong part. Working people go in the cab. Bags of sh*t go in the back.
5EBGhSqj8k0,A shithead in a truck oh my God he will do anything as an Entertainer vote blue the heck with Trump
5EBGhSqj8k0,"Ugh hate AI deep fakes....love Trump, but this is fake"
5EBGhSqj8k0,The jokes write themselves these days…
5EBGhSqj8k0,That’s the time I agree with trump perfectly TRUMP you are garbage and on November 5 we will all be throwing your garbage ass out 😂😂😂 you piece of trash
5EBGhSqj8k0,He is HILARIOUS! PERFECT response!
5EBGhSqj8k0,"Wow. I just can’t any more. If anyone wants to study how a narcissist is created as a young child but yet is enabled and elevated his entire life, watch this clip. Seems so simple, yeah?"
5EBGhSqj8k0,The best troll of all TIME
5EBGhSqj8k0,Juggernaut trollmaster. TRUMP OR BUST
5EBGhSqj8k0,He went from a Fry cook to a humble garbage man 😅
5EBGhSqj8k0,"🍎 🍎 🍎 4 years of Harris and Biden administration turned half of Americans into garbage,  they have the nerve to run again."
5EBGhSqj8k0,Democrats for DTrump ❤❤❤
5EBGhSqj8k0,What a joke. What’s happening to our country 😞
5EBGhSqj8k0,"My god, he really can't say anything, without him adding ""ive done more for whatever than any president"".  No jackass, you hurled paper towels at them like you were giving away free t-shirts, which ironically would've been better.  He STILL thinks that all those people were there to see HIM.  Not for disaster relief, him, because he's just so loved?  Seriously, does ANYBODY still buy that crap?"
5EBGhSqj8k0,"Per trump nice
#رضا_شاه_دوم پادشاه قانونی کهن دیار آریایی ایران"
5EBGhSqj8k0,gotta love it lol!
5EBGhSqj8k0,"Trump is in decline. His cognitive abilities, his crowd sizes, finances, stamina, marriage. We are fine it is you Donald that is in decline."
5EBGhSqj8k0,"And of course he did NOT withhold funding to Puerto Rico as this liberal reporter stated. The mayor was involved in stealing money that was given to them,  and she also abandoned the thousands and thousands of cases of bottled water instead of distributing it."
5EBGhSqj8k0,Trump 2024❤
5EBGhSqj8k0,"Ya right, you threw extra strength paper towels at them in Puerto Rico…..looser user!"
5EBGhSqj8k0,TRUMP 2024
5EBGhSqj8k0,"Trump is a comedic genius! Hahahaha. 

Not only this claps back at Biden's comments, it shows appreciation to blue collar jobs like waste management... things we take for granted every day."
5EBGhSqj8k0,"If you were the President of the United States, and you were trying to become the president again and you’re too stupid to find out who the people are, they’re going to be representing you on a live audience in front of thousands and thousands of people. And you’re too ignorant and incompetent to even vet a handful of people to speak. You’re a liar. The only thing you took them told them to take out of that speech what is the word C blank NT. Tell the truth, you scoundrel, liar, rapist insurrectionist, fraudster God get out of our country.!"
5EBGhSqj8k0,Getting desperate it looks like to me.
5EBGhSqj8k0,Clown show!
5EBGhSqj8k0,My President 2024❤❤❤
5EBGhSqj8k0,"Ha ha ha ha ha Trump is so funny 
 Sitting in a garnish cart . Oh that is the only pretend work he has ever done in his 78 years 🤣😂😂🤣😂🤣😂🤣😂🤣"
5EBGhSqj8k0,There’s nothing the left can say to this man. He always has an answer
5EBGhSqj8k0,Strange enough..Trump himself is a load of garbage
5EBGhSqj8k0,Joe Biden’s best gift 😬🚀
5EBGhSqj8k0,seriously? i thought this was gonna be a skit?  what an absolute moron.
5EBGhSqj8k0,"The difference between HARRIS and DJT is simple, HARRIS would be driving that truck like a BOSS. No surprise, your beloved CULT LEADER is the passenger. In my world,  a biker, he is the B*TCH😮🤣😂
HARRIS/WALZ 2024❣️🇺🇸💙"
5EBGhSqj8k0,What’s the problem?  They ARE Garbage
5EBGhSqj8k0,Garbage driving garbage. Yep thats accurate.
5EBGhSqj8k0,DUMP TRUMP!!! HE IS WHERE HE BELONGS! HE IS GARBAGE!
5EBGhSqj8k0,Trump supporters need a health check.
5EBGhSqj8k0,"I thought the thumbnail was AI generated image, but its real !! Trump 2024"
5EBGhSqj8k0,What he called a garbage truck? It literally is one. The Don is getting ready to take out the trash from the white house on Nov 5th. 🗑🚚🇺🇸
5EBGhSqj8k0,Although based on some of the comments maybe their contempt is valid.
5EBGhSqj8k0,😂🤣😅 this guy is a media genius
5EBGhSqj8k0,Finally he has found the vehicle that suits him best!
5EBGhSqj8k0,An extra helping of lies from Trump today.
5EBGhSqj8k0,"GARBAGE IN, GARBAGE OUT!!   Such a Puke."
5EBGhSqj8k0,"Trump says he love Puerto Rico, in the past 4 years, how many times did he visit? The citizens are American and it is not far from Florida."
5EBGhSqj8k0,Every day trump gets more desperate. By saturday he might be delivering chinese food
5EBGhSqj8k0,Nice that he's taking himself out
5EBGhSqj8k0,He is where is belongs in the trash.
5EBGhSqj8k0,this man is a con not a troll
5EBGhSqj8k0,Maybe they're headed to Puerto Rico
5EBGhSqj8k0,ANC at it again saying he withheld help from peurto rico meanwhile it was proven he sent tons of supplies there and the corrupt shitbag leader there his it in warehouses to make him look bad
5EBGhSqj8k0,But he also called America garbage. Did people forget about that already.
5EBGhSqj8k0,Donald is garbage.
5EBGhSqj8k0,Puerto Rico was devastated by Hurricane Maria and tRump did nothing to help for over a year.
5EBGhSqj8k0,Dont' know anything about him.........
5EBGhSqj8k0,What’s this photo up lol
5EBGhSqj8k0,Noooo Tony Hinchcliffe’s comments at MSG do not reflect Trump’s views. I don’t know him. Meanwhile he is in a garbage truck👀
5EBGhSqj8k0,He is sitting in the front seat and he needs 2 be in the back
5EBGhSqj8k0,"KAMALA HARRIS/TIM WALZ ABSOLUTELY!!! Why? Because I am NOT TOO STUPID to vote for a FELON, for a guy who calls our SOLDIERS losers and suckers, a person who is TREMENDOUSLY MENTALLY UNSTABLE, a guy who sells TOP SECRET DOCUMENTS to Putin for money, a guy who has a small brain, has no education, a CLOWN who lies all the time and spreads RIDICULOUS CONSPIRACY THEORIES to UNEDUCATED people who believe in his lies."
5EBGhSqj8k0,THE ABC GRAPES ARE SOUR!! :))
5EBGhSqj8k0,SHOULDN'T TRUMP be in the back of the truck with the rest of the stinking garbage?
5EBGhSqj8k0,"that's right, trump as garbage as he is!  😂"
5EBGhSqj8k0,I voterd yesterday with a PAPER BALLOT .. FOR TRUMP.
5EBGhSqj8k0,"He belongs in the back of the garbage truck. He didnt do justice for porta rico after maria. Yeah toss some paper towels at the hired his buddies to do a job where they got paid and portarico got the shaft. I dont why he wants to hurt the american people. Taking away our helth care, our safty net programs , women autonomy over their bodys. Ruining the americans retirements. Hes the worst. His mouth should be stapled shut. He better go to jail, if he were anyone else, thats where he would be."
5EBGhSqj8k0,Trump is the greatest
5EBGhSqj8k0,The liberal atheist are voting for Harris and the American Christians ✝️ are voting for Trump. The whole world is watching the great country of America 🇺🇸
5EBGhSqj8k0,There's more garbage coming out of that passenger seat than the garbage in the truck!
5EBGhSqj8k0,God bless you my friend
5EBGhSqj8k0,OMG!
5EBGhSqj8k0,he's on the wrong end of the garbage truck!...
5EBGhSqj8k0,why are you covering a felon predator traitor & rapist?
5EBGhSqj8k0,Perfect place for him!
5EBGhSqj8k0,Shouldn't Trump be riding in the back!
5EBGhSqj8k0,This presenter needs to grow up learn to read and to use a brain. Her comments are all fibs...vicious and misdirecting. Sigh.
5EBGhSqj8k0,He is so desperate to not go to jail.
5EBGhSqj8k0,Stong ❤️❤️❤️❤️ that massage 🙏
5EBGhSqj8k0,"Biden: ""Theyre garbage""

Trump: One mans trash is another mans treasure ❤️❤️❤️"
5EBGhSqj8k0,Jump in the back where you belong FASCIST PUTIN BOOTLICKER
5EBGhSqj8k0,"Say NO to Kamala! I don't want my kids going to war or being taught they’re the opposite sex. I want affordable gas, groceries, and lower taxes! Vote Trump!"
5EBGhSqj8k0,Thats where he belongs in the trash
5EBGhSqj8k0,Trump is just Awesome.  Trump 2024
5EBGhSqj8k0,He’s sitting in the wrong spot.
5EBGhSqj8k0,This guys HILARIOUS! First the McDonald’s job now the garbage truck. I’m so voting for this guy! 😭🤣 Trump 2024! 🇺🇸❤️
5EBGhSqj8k0,Genius !!!
5EBGhSqj8k0,Here's a guy whos' never taken a garbage bag out to the curb and doesn't even know how to tie one.
5EBGhSqj8k0,I LOVE HIM❤
5EBGhSqj8k0,tRump is garbage.  He is anti-union and against raising the minimum wage.
5EBGhSqj8k0,ABC commie shills for Harris and Waltz
5EBGhSqj8k0,"this country is not in serious decline, only trump's way of thinking and passing it on to his apartment dwellers he knows who are going to listen and say every dumb hateful remarks they can repeat from trump's spew, and that's all they have to say is the fear that trump has fed his maive believers to kling onto as the truth that is spewed from trump's eviil idiotic beliefs and he has no values only threats and setting fires. he is very dumb and unintelligent, he says Kamala is all these nasty things except it's trump who speaks nasty and dangerous rethoric. he is a true nutcase loser."
5EBGhSqj8k0,"Trump called anyone who doesn't like him, The Enemy from Within. Remember that?"
5EBGhSqj8k0,Brilliant
5EBGhSqj8k0,"Trump trying to sell Trump Garbage Trucks? 😆 
Bet their made in 🇨🇳 or 🇲🇽"
5EBGhSqj8k0,I hope he runs america like he runs his campaign.
5EBGhSqj8k0,He's such a fuk_n PHONEY... This Truck has probably never been out on a route I bet it's clean as a whistle just another PHOTO OP 🤮
5EBGhSqj8k0,He's such a bloody fool.
5EBGhSqj8k0,Because America is a garbage can.
5EBGhSqj8k0,https://youtu.be/dsPWPuM7eRM?si=k_uOnaUUJBdQ-p9k
5EBGhSqj8k0,At first we were worried about robots taking our jobs but now we're worrying about Trump taking them😅💀😂
5EBGhSqj8k0,Lololol he should be in the back😂
5EBGhSqj8k0,To totally feign ignorance that it's a garbage truck is evidence of the contempt they hold of their viewers.
5EBGhSqj8k0,This is going to make leftist implode 😂
5EBGhSqj8k0,Go Trump go I want America great again
5EBGhSqj8k0,"I was called Deplorable, Taco and now garbage.
Tacos 4 TRUMP!
We❤Trump!
Que viva la LIBERTAD CARAJO!
Fight fight fight! 🤛"
5EBGhSqj8k0,"This guy is just trying too hard,,, and doing the stupidest things, 😅
He needs to change his career to Clown Comedian 🤡
Give him a 👑"
5EBGhSqj8k0,There's a color more orange than Trump?
5EBGhSqj8k0,The message is clear to the cult. This is a doublé down.
5EBGhSqj8k0,"SAY WHAT!!! Trump 3,000 people died. You didn't even stop playing gulf. ""Now what do they want"" Can't they do something for them self."" Is what you said.  I know! Tell you what Trump we want you to put as much work in to this campaign as he did in helping Puerto Rican. Riding around in a garbage truck is more then you did for Puerto Rican. You did not send that Med ship that was the Navy because you were not going to do anything. I had family on that ship."
5EBGhSqj8k0,Pathetically desperate😂
5EBGhSqj8k0,A convicted felon - TRUMP driving a garbage because truck before he goes to jail after Harris wins! 🤡🤣
5EBGhSqj8k0,They know how to play with the sheeple mind
5EBGhSqj8k0,#TSPK Trump Slobs Putin's Knob
5EBGhSqj8k0,Go pick up tampon Tim
5EBGhSqj8k0,The is best thing I’ve seen. Omg this is hilarious
5EBGhSqj8k0,Your garbage truck is actually just collecting you trump. You moron🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
5EBGhSqj8k0,I guess next week he’ll be sorting packages at Amazon
5EBGhSqj8k0,McDonald's and now this new job.
5EBGhSqj8k0,This is what it looks like when the garbage throws itself out.
5EBGhSqj8k0,He looks retarded
5EBGhSqj8k0,He’s such a loser. ⚖️🇺🇸
5EBGhSqj8k0,"His early voting. Look he's doing our job for us, taking the garbage out!"
5EBGhSqj8k0,the USA will pay dearly for Trump's populism and lies
5EBGhSqj8k0,"I voted for this guy, he's a literal meme lord! TRUMP TRUMP baby"
5EBGhSqj8k0,lol all the bots here acting like this is such a godly move 😂 no he’s just finally coming to realization his campaign is indeed GARBAGE. And this is not going to move swing voters one bit so keep praising such stupid move
5EBGhSqj8k0,Probably how he plans on getting out of Prison either way...LMAO
5EBGhSqj8k0,Trump is still the best choice 🎉
5EBGhSqj8k0,That's where Trump belongs in a trash truck
5EBGhSqj8k0,LOL you pansy a$$ed trumpers whine and cry and lie as much as your pathetic little orange felon
5EBGhSqj8k0,He belongs in the back with the rest of the trash.
5EBGhSqj8k0,trump should be in the back ..
5EBGhSqj8k0,Big boss move 😅
5EBGhSqj8k0,"""Politics is the entertainment division of the Military Industrial Complex"" - Frank Zappa."
5EBGhSqj8k0,"Big deal, Biden drove an 18 wheeler, so there.🤣"
5EBGhSqj8k0,Snake oil salesmen
5EBGhSqj8k0,LETS GO BRANDON MASTER TROLLING
5EBGhSqj8k0,Your suppose to be in the back seat
5EBGhSqj8k0,No other president nominee has never done what trump has done running his campaign no one
5EBGhSqj8k0,I'm voting Trump for 2024❗
5EBGhSqj8k0,Trump is so desperate Harris will win this election.
5EBGhSqj8k0,W troll
5EBGhSqj8k0,I'm so gald he was able to find a job. I wonder if President Harris helped him...he is a felon..what an idiot 😂😂
5EBGhSqj8k0,ABC is a pile of garbage for talking down to the garbage man like that
5EBGhSqj8k0,"""I know nothing!"" - Sergeant Schultz, Hogan's Heroes."
5EBGhSqj8k0,Embracing his trashiness.  He's like Jerry Springer of Presidents.  And Jerry Springer was a mayor before he became the talk show host. . . 😆🤣😆🤣
5EBGhSqj8k0,"Riding in an garbage truck ,Trump know what is doing, He's thrown salt in Puerto rico eyes😳😳😳"
5EBGhSqj8k0,The perfect place for his garbage ass 😂
5EBGhSqj8k0,😂😂🇺🇸Trump 2024🇺🇲😂😂
5EBGhSqj8k0,Dude turned that dumb Puerto Rico joke into a campaign power move now. lol
5EBGhSqj8k0,In a garbage truck where he belong
5EBGhSqj8k0,Don't give this moron coverage
5EBGhSqj8k0,Was Harris in the back of the truck?
5EBGhSqj8k0,"Fitting that he's riding in a garbage truck  , he and his supporters are trash ...plus its the only mode of transportation to carry his fat ass"
5EBGhSqj8k0,On his way to pickup Puerto Rico
5EBGhSqj8k0,Look a politician taking questions without a teleprompter..
5EBGhSqj8k0,"The garbage is supposed to go in the back of the truck, not the cab."
5EBGhSqj8k0,"Imagine what those and our elders before us, would say about illegal elections, today? Or that it would be absolutely right to go against all Rules and Laws to vote illegally. Time is here, to reverse and purge which goes against God's Natural Laws, of Order."
5EBGhSqj8k0,"Trump we love u, là the fake news media can’t keep up anymore"
5EBGhSqj8k0,Love that truck trump 2024
5EBGhSqj8k0,"So if Trump is putting himself in a garbage truck, what does thus say about his campaign?"
5EBGhSqj8k0,"Go Trump, Go for Trump, Go for this Amazing President. 👏👏👏🇺🇸🇺🇸🇺🇸🎈🎈🎈Keep Praying to destroy Evil please. We need Prayers."
5EBGhSqj8k0,This is the best campaign ever 🤣
5EBGhSqj8k0,Is loaded with paper towels for the clean effort.🤔
5EBGhSqj8k0,"Made my early vote for this man today.  PLEASE America, make the RIGHT choice.  Trump 2024🇺🇸🇺🇸🇺🇸"
5EBGhSqj8k0,God Bless the Don; President 2024
5EBGhSqj8k0,"Trump is a F n Genius!
I got his garbage back Trump 2024! Black vote here."
5EBGhSqj8k0,This guy does not act presidential at all. Definitely is garbage.
5EBGhSqj8k0,"I love how the fake news loves to come in and add there subtitles and fact checks on every word this guy says and they let the other side go completely free of any scrutiny. Biased much!!!  Absolutely not, oh yeah but the fbi said that crime was …the legacy news is trash, completely unreliable"
5EBGhSqj8k0,Didn't know garbage can talk😂😂 stupid orange clown
5EBGhSqj8k0,Thats the truck that will taking the trash out of the white house......trash as in Joe And the Kackler.
5EBGhSqj8k0,"Fascists: *insert “joke” about race*
Biden: you’re garbage
Fascists: that was a mean comment I have feelings too 🥺👉👈"
5EBGhSqj8k0,"I love this, this is so funny lol America, you need Trump back or your country is gone to communism. Think for yourself"
5EBGhSqj8k0,Oh good God. Donnie the Riveter.
5EBGhSqj8k0,Savage- lmao! 😂
5EBGhSqj8k0,haha suits him!!
5EBGhSqj8k0,"Does he not know how many Americans vote?  Win, lose or draw?  Uh I don't think draw is a likely option."
5EBGhSqj8k0,That is a brand new NEVER USED Garbage truck. He Belongs in the back. He finally found his perfect business.
5EBGhSqj8k0,Let’s go Trump
5EBGhSqj8k0,What does a garbage truck pickup? What comes out of Trumps mouth?
5EBGhSqj8k0,😂😂😂😂THE EYE OF THE TIGER!!!!! TRUMP 2024!!!!😂😂😂😂
5EBGhSqj8k0,CON MAN TRAITOR AN HIS GIMMICKS IN YOUR FACE HE REALLY KEEPS REFERRING TO AMERICANS AS GARBAGE.  THEN RAT FAT GRIFTER AN THE DUMB ACT!  TIRED DUMB ACT PHONEY FAKE LIAR   DESPERATE DANGEROUS LIAR.  STILL STALKING PEOPLE STILL LYING JUST THE SAME SCAMS!  SHRUGGING.  SCAMS LIKELY!  SCAMS LIKEY!  STOP STALKING PA! STALKER IS DESPERATE LEECHING ON TO A WINNERS!  WISHY WASHING LEECH!
5EBGhSqj8k0,This dude gonna do whatever it takes to win😂
5EBGhSqj8k0,Dump Trump!
5EBGhSqj8k0,Dude sits in the passenger seat to answer questions? This dude is a straight 🤡🤡
5EBGhSqj8k0,This guy will hit you in the head and then rough you in the back . What a snake he is
5EBGhSqj8k0,"To the empty ABC talking head who keeps saying ""what he calls his garbage truck""...it IS a garbage truck you sheltered idiot, which is easily seen when you look at the back of the truck, excpet that like most any establishment suckup, you're so far removed from real work and anything blue collar that it may as well be one of those old Soviet Ladas for all you can tell."
5EBGhSqj8k0,💩 💩💩💩💩💩💩💩💩💩🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮
5EBGhSqj8k0,LOL what a douchbag! Hope this just reminds everyone about his HATE RALLY as he uses this proganda.
5EBGhSqj8k0,"My President can build 5 star hotels, make and serve french fries,  and throw out the garbage. I love this man!  TRUMP 2024!"
5EBGhSqj8k0,He loves Attention. Wonder how many real men he had to step on to get in that truck?
5EBGhSqj8k0,HaHaHa
5EBGhSqj8k0,Trump is doing side quests
5EBGhSqj8k0,"Notice every question the media asks is a Democrat talking point.

For some reason the opposite doesn't take place with Kamala Harris.

How do these journalists sleep at night?"
5EBGhSqj8k0,Puerto Ricans do you Love Trump?
5EBGhSqj8k0,Trump 2024
5EBGhSqj8k0,"I am from Canada , TRUMP 2024❤❤❤❤❤"
5EBGhSqj8k0,We LOVE YOU & J.D. We will be praying the rosary for you every day through Nov. 5th.❤
5EBGhSqj8k0,Trump is phenomenal.
5EBGhSqj8k0,Trump 2024 😎
5EBGhSqj8k0,Trump for President!!! There is No other choice. Build the wall. America first. Keep us safe. Keep our jobs. God Bless America and God Bless Trump!!!!
5EBGhSqj8k0,It’s Trumps new job!  I approve.  He needs to drive garbage trucks and stay out of office!
5EBGhSqj8k0,BAAAAAAAAASED!!!
5EBGhSqj8k0,"Auditioning for his job when he get's parole, after he's missed out on the ""black job"" of President."
5EBGhSqj8k0,Amazing! First Biden calls Trump-supporters garbage and what does trumpsy do? He gets in a custom-painted Trump campaign garbage truck just to prove Biden was right. 🤣
5EBGhSqj8k0,Lol Trump is legendary
5EBGhSqj8k0,"Don't be a chump.
Vote for Trump 👍🏻🇺🇸"
5EBGhSqj8k0,"You gave Puerto Rico, paper towels, we watched you get a fry pin for pretending to work at McDonald's, Thanks for nothing!!"
5EBGhSqj8k0,Is Trump in Puerto Rico?
5EBGhSqj8k0,LOVE Trump!!  Vote Trump 2024.  :)
5EBGhSqj8k0,"Stunts, gimmicks, slogans and nonsense."
5EBGhSqj8k0,"Trump - ""I know nothing if it was bad but take all the credit if it's good"""
5EBGhSqj8k0,This is an absolutely priceless BOSS move.  💪💥
5EBGhSqj8k0,"He literally called our country a garbage can.
and I hope those workers know what he said about overtime pay."
5EBGhSqj8k0,GOAT
5EBGhSqj8k0,I like the slogan- America Great Again!
5EBGhSqj8k0,Yet another job that he's not qualified for
5EBGhSqj8k0,Trump is lying again. So Trump lets people up on stage that he’s never met. Bull. So much for secret service. Trump also says he don’t know someone when he’s in trouble
5EBGhSqj8k0,Is that footage taken on the island of Puerto Rico by any chance 🤔
5EBGhSqj8k0,"OMG How funny, Trump is a genius for capitalizing on Biden's garbage comment haha"
5EBGhSqj8k0,This guy is unbelievable what a constant liar I can't wait till he is gone.
5EBGhSqj8k0,GOAT of political campaigning 😮
5EBGhSqj8k0,He doesn't know who is invited to speak for him in ralley. Sloppy just like how he stored clearance document in his bathroom. 😂
5EBGhSqj8k0,MAGALICIOUS  🥰🇺🇸🇺🇸👏✊👍
5EBGhSqj8k0,I'm double garbage because I'm Puerto Rican and Republican. I still voted for Trump. 🇺🇸 🇵🇷 🇺🇸 🇵🇷 🇺🇲 🇵🇷
5EBGhSqj8k0,He is in the right place. A trash truck. Another photo op just like Mc Donalds. He's just in the wrong end of the truck.
5EBGhSqj8k0,Right where he belongs...
5EBGhSqj8k0,Make America dump Trump at the landfil.
5EBGhSqj8k0,He lost the last one schmuck
5EBGhSqj8k0,"Did he pick up any garbage along the way? ""Of course! He's the best at picking up trash, no one could pick up trash like he does, he knows more about trash than anybody else. He's the father of trash!"""
5EBGhSqj8k0,DEMS=HAMAS
5EBGhSqj8k0,Who's driving.?!🤡
5EBGhSqj8k0,"Elections are so fair and sound 3/4 of my household had their ballots rejected for undisclosed reasons!
Verify your ballots and put pressure on these ""officials""."
5EBGhSqj8k0,What a moron!!! Nobody told his dumb ass about Michael Dukakis?!!!
5EBGhSqj8k0,Trump just trolled his way to the presidency again. Fuckinglegend
5EBGhSqj8k0,Shouldn't he be in the back?
5EBGhSqj8k0,"Damn, he's great!"
5EBGhSqj8k0,Fake news. ABC has 0 credibility. What scumbags you democrats are.
5EBGhSqj8k0,Publicity stunt! They're trying to distract everyone from the MSG disaster. His supporters are eating it up! Look shiny objects!
5EBGhSqj8k0,how many dudes who need pardons are going to endorse trump 😂😂😂
5EBGhSqj8k0,Hes not even qualified for that job tbh.
5EBGhSqj8k0,How can you not love this guy!?!?
5EBGhSqj8k0,Truck + tRump = Garbage truck
5EBGhSqj8k0,Just a joke
5EBGhSqj8k0,They normally put garbage in the back
5EBGhSqj8k0,This man is unstoppable
5EBGhSqj8k0,"Yes, Trump voters are GARBAGE. And i dont care."
5EBGhSqj8k0,He needs to be in the garbage . 🗑️
5EBGhSqj8k0,"MGGA
Make Garbage Great Again"
5EBGhSqj8k0,This mf too funny 😂 he went to McDonald’s and now taking questions from a garbage truck. You’re the man Donny! Can’t wait till Tuesday!
5EBGhSqj8k0,"Lol this is great! Love it!!!
Take ‘em out Trump, it’s been stinking for a while now!!!!"
5EBGhSqj8k0,He’s hysterical
5EBGhSqj8k0,#TakeAmericaBack!
5EBGhSqj8k0,"Little kids telling their mom, they want to watch the garbage truck song, and Donald Trump in a garbage truck shows on their search results. Brilliant! Trump 2024"
5EBGhSqj8k0,"We thought 2020 was a crazy? 2024 has been the craziest, wackiest year in recent history. And the year hasn't even finished yet. I wonder what else is in store."
5EBGhSqj8k0,He’s a dotard in decline.
5EBGhSqj8k0,Idiot
5EBGhSqj8k0,His campaign got this and McDonalds right. Too bad about the racist hate rally though.
5EBGhSqj8k0,All u dump lovers u are garbage😂😂
5EBGhSqj8k0,😂😂😂this guy is so nonsense
5EBGhSqj8k0,I hope dominion get my vote right for harris 😆.  Cry baby
5EBGhSqj8k0,"ROFL!!!  I cant believe people want a troll for president. Weird and lame, lol.  Thank God i am not like them."
5EBGhSqj8k0,Savage Trump!!!
5EBGhSqj8k0,Where his secret service detail.
5EBGhSqj8k0,"Tell me ABC, what would be an acceptable number of isolated voter fraud cases to you?"
5EBGhSqj8k0,The jokes write themselves.  1.  Everything Trump says is garbage.  2.  Trump is so full of b.s. and garbage he needs a truck to haul it around.
5EBGhSqj8k0,Take it to Florida and clean out your own garbage house
5EBGhSqj8k0,Trumps sitting in the wrong end of the garbage truck.
5EBGhSqj8k0,Trump is such a liar
5EBGhSqj8k0,Cooking Fries then garbage truck😂😂I love it!!!
5EBGhSqj8k0,The lib news is so rattled they don’t even know what state they’re in
5EBGhSqj8k0,"I'm so nice and humble person drama before election, after election I'm the boss and will do whatever"
5EBGhSqj8k0,Truckers keep America going including Garbage Trucks! Trump is savage! Love it! Trump 2024!!!
5EBGhSqj8k0,He is in the wrong end of that truck.
5EBGhSqj8k0,My man already fired from McDonalds 😭😭😭
5EBGhSqj8k0,Trump the great 😂❤
5EBGhSqj8k0,"Trump sucks, wake up. Vote 💙💙💙"
5EBGhSqj8k0,THAT'S MY PRESIDENT
5EBGhSqj8k0,Man never disappoints
5EBGhSqj8k0,This lady is  a joke
5EBGhSqj8k0,Trump  2024🎉🎉🎉🎉❤❤
5EBGhSqj8k0,Tony Hinchcliff deserves a medal for this!!! Omgosh
5EBGhSqj8k0,I love this guy! He’s the funniest troll of all time! 🤣😭 Trump 2024! ❤️
5EBGhSqj8k0,TRUMP!!!
5EBGhSqj8k0,WHAT A WANKER STOP LYING ENOUGH OF HIS BLOODY LIES........SIGH
5EBGhSqj8k0,"He is a totally G! ""Inside a truck."" FUCKING SAY WHAT IT IS, A GARBAGE TRUCK! BE REAL FUCKING NEWS!!"
5EBGhSqj8k0,Epic!
5EBGhSqj8k0,❤❤❤❤❤😊
5EBGhSqj8k0,Definitely NOT a cult
5EBGhSqj8k0,Love this garbage calling 🔥🌈🔥🌈🔥🔥🔥
5EBGhSqj8k0,I am so sick of him cant wait for him to lose
5EBGhSqj8k0,That's where he blongs with phil mcgraw.
5EBGhSqj8k0,T H E.  B E S T.  T R U M P 2024🇺🇸
5EBGhSqj8k0,❤❤❤
5EBGhSqj8k0,Get in the back of the truck trump then they can dump you!
5EBGhSqj8k0,This man has so many trap cards. He's sending Kamala to the Shadow Realm next week.
5EBGhSqj8k0,Man’s a walking meme
5EBGhSqj8k0,This is why he wins
5EBGhSqj8k0,bringing more garbage
5EBGhSqj8k0,What a joke
5EBGhSqj8k0,"""he's in a truck"" yes a garbage truck, which the news reporter failed to mention. Well played Donald."
5EBGhSqj8k0,"I went the store to get gas, not only was that expensive but I refuse to pay $3.39 for one snickers candy bar..guess I am going on a force diet....  FJB and Kamala"
5EBGhSqj8k0,“How do you like my garbage truck? It’s in honor of Biden and Harris!” 😂😂😂
5EBGhSqj8k0,"He did not withhold aid to Puerto Rico. The local corrupt politicians blocked his help everywhere they could. Ask me how I know, I was there."
5EBGhSqj8k0,From McDonald's to a garage truck driver.🤔 Is he collecting votes that was thrown out .😡🤔
5EBGhSqj8k0,"I love him so much. He is smart, fast, funny, and so mutch more, he has everything America needs. And the world too.
TRUMP 2024. ❤"
5EBGhSqj8k0,Trump got the high rizz vest on 🔥
5EBGhSqj8k0,No garbage truck is that clean lol
5EBGhSqj8k0,Another October surprise
5EBGhSqj8k0,The funniest thing I've seen for months
5EBGhSqj8k0,He is tone deaf
5EBGhSqj8k0,I can see the reporter really liked the President Trump.. you can see it in her eyes and in her voice 💋💋💋
5EBGhSqj8k0,Another pile of garbage coming from conman felon frump. Vote Kamala for democracy.
5EBGhSqj8k0,The grift continues
5EBGhSqj8k0,How much you want to bet that the garbage truck he is in is brand new. He would never get inside a real garbage truck. Wondering how much of his worshipers money he used for the truck
5EBGhSqj8k0,A garbage human being in a garbage truck. It speaks for itself.
5EBGhSqj8k0,Really 😂 .
5EBGhSqj8k0,lol! This is amazing! What a guy. Go Trump!
5EBGhSqj8k0,I can't stand the guy but that is objectively hilarious.
5EBGhSqj8k0,"Trump is a Genius with his campaign unlike Kamala she ain’t doing nothing smart for her campaign 




W Trump 💪💪💪💪🇺🇸🇺🇸🇺🇸🇺🇸2024"
5EBGhSqj8k0,"This is exactly the job he is perfect for, let him start on monday."
5EBGhSqj8k0,"""How do you like my garbage truck? Its in honor of Joe Biden and Kamala."" Savage.😂"
5EBGhSqj8k0,He looks so natural in this track 😂
5EBGhSqj8k0,"Republicans you do not owe your vote to the party, cast your vote on or before November 5th for the party of freedom, democracy, women’s rights and the rule of law. We The People of the United States need to vote for Kamala Harris for President. The United States is the greatest Country in the world...let’s keep it that way…Harris/Walz all the way to the White House. Donald Trump should never be allowed within a thousand miles of the Oval Office again…never!  Now more than ever, remember to Vote “BLUE” up & down the ballot in November: In numbers too big to rig, in numbers too real to steal…Kamala Harris = Madam President.  Vote like your “Life & Liberty” depends on it…because it does."
